DATAFLOW,LAST UPDATE,freq,unit,airpol,src_nfr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2016,10483,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2017,10127,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2018,9674,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2019,10060,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2020,9200,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2021,10176,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LU,2022,10008,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1990,84674,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1991,80903,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1992,72893,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1993,67100,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1994,62840,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1995,61796,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1996,62080,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1997,58859,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1998,56296,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,1999,54066,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2000,52721,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2001,55436,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2002,54393,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2003,53893,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2004,53241,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2005,49590,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2006,49322,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2007,48537,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2008,43657,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2009,42656,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2010,39334,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2011,39669,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2012,39127,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2013,37573,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2014,37549,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2015,34734,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2016,33398,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2017,34116,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2018,38280,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2019,34798,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2020,34289,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2021,35685,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,LV,2022,31708,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1990,4903,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1991,5138,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1992,4833,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1993,5550,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1994,5715,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1995,5855,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1996,5779,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1997,5693,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1998,5519,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,1999,5340,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2000,4918,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2001,4663,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2002,4521,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2003,4448,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2004,4249,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2005,4067,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2006,3953,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2007,3754,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2008,3577,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2009,3501,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2010,3099,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2011,2994,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2012,2861,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2013,3392,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2014,2761,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2015,2672,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2016,2606,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2017,2685,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2018,2536,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2019,2491,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2020,2452,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2021,2649,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,MT,2022,2707,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1990,606010,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1991,575453,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1992,528595,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1993,504704,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1994,468959,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1995,436315,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1996,409054,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1997,374224,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1998,376578,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,1999,356595,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2000,337059,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2001,309408,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2002,293759,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2003,286729,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2004,267801,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2005,269928,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2006,265001,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2007,266486,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2008,260741,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2009,260620,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2010,273919,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2011,269896,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2012,264359,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2013,264665,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2014,248877,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2015,258156,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2016,257252,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2017,257824,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2018,251696,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2019,247431,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2020,249889,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2021,244097,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NL,2022,241685,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1990,319048,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1991,317535,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1992,344950,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1993,363726,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1994,378630,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1995,392604,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1996,395675,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1997,392989,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1998,387735,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,1999,398016,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2000,408837,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2001,418470,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2002,373960,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2003,326378,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2004,290152,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2005,243041,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2006,212519,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2007,206176,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2008,171334,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2009,154781,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2010,158352,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2011,149143,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2012,147331,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2013,147414,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2014,158383,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2015,154299,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2016,154197,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2017,153592,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2018,151876,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2019,135246,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2020,147909,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2021,152313,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,NO,2022,143265,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1990,841437,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1991,886494,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1992,872449,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1993,957452,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1994,958806,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1995,944369,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1996,951571,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1997,924509,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1998,859543,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,1999,852031,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2000,827982,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2001,799424,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2002,797676,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2003,764095,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2004,792702,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2005,787467,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2006,844179,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2007,820981,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2008,842216,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2009,793672,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2010,759329,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2011,751045,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2012,728560,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2013,678591,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2014,670792,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2015,691359,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2016,688549,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2017,686439,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2018,719172,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2019,685025,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2020,712713,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2021,674615,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PL,2022,609817,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1990,268966,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1991,273007,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1992,277542,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1993,264091,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1994,263150,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1995,256398,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1996,259581,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1997,263226,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1998,264561,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,1999,265116,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2000,260007,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2001,246838,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2002,241595,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2003,229144,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2004,220429,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2005,209222,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2006,199031,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2007,193117,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2008,182717,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2009,169205,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2010,171357,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2011,162275,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2012,156686,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2013,158082,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2014,164178,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2015,164085,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2016,156009,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2017,156926,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2018,161455,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2019,162932,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2020,161670,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2021,159495,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,PT,2022,161244,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,RO,1990,432853,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,RO,1991,365103,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NMVOC,NFR_TOT_NAT,RO,1992,338175,
